# LUCIA Four Log File
# Date: 2025-12-15 18:50:44
# Format: START ligne = config démarrage, DATA lignes = données en temps réel
#
=== LUCIA START ===
PID: Kp=2.50 Ki=0.09 Kd=0.00
Time(ms), Temp(C), Target(C), P, I, D, Power(%)
11210116, 1071.9, 1191.0, 295.6, 100.0, 0.0, 100
11215241, 1072.4, 1191.0, 297.0, 100.0, 0.0, 100
11220364, 1072.6, 1192.0, 298.5, 100.0, 0.0, 100
11225487, 1073.1, 1193.0, 300.5, 100.0, 0.0, 100
11230612, 1073.3, 1194.0, 301.8, 100.0, 0.0, 100
11235739, 1073.7, 1195.0, 303.3, 100.0, 0.0, 100
11240867, 1074.0, 1196.0, 305.4, 100.0, 0.0, 100
11245997, 1074.7, 1196.0, 303.9, 100.0, 0.0, 100
11251126, 1074.8, 1197.0, 305.4, 100.0, 0.0, 100
11256254, 1075.2, 1198.0, 306.8, 100.0, 0.0, 100
11261382, 1075.7, 1199.0, 308.9, 100.0, 0.0, 100
11266508, 1075.8, 1200.0, 310.8, 100.0, 0.0, 100
11271630, 1076.1, 1200.0, 309.2, 100.0, 0.0, 100
11276752, 1076.5, 1200.0, 308.7, 100.0, 0.0, 100
11281875, 1077.0, 1200.0, 308.1, 100.0, 0.0, 100
11286999, 1077.2, 1200.0, 307.0, 100.0, 0.0, 100
11292121, 1077.5, 1200.0, 306.3, 100.0, 0.0, 100
11297242, 1077.9, 1200.0, 305.3, 100.0, 0.0, 100
11302363, 1078.2, 1200.0, 304.4, 100.0, 0.0, 100
11307484, 1078.4, 1200.0, 303.6, 100.0, 0.0, 100
11312606, 1078.8, 1200.0, 303.3, 100.0, 0.0, 100
11317729, 1079.3, 1200.0, 302.2, 100.0, 0.0, 100
11322851, 1079.2, 1200.0, 301.7, 100.0, 0.0, 100
11327974, 1079.4, 1200.0, 301.1, 100.0, 0.0, 100
11333093, 1080.0, 1200.0, 300.5, 100.0, 0.0, 100
11338208, 1080.3, 1200.0, 299.3, 100.0, 0.0, 100
11343323, 1080.5, 1200.0, 298.3, 100.0, 0.0, 100
11348440, 1080.9, 1200.0, 297.5, 100.0, 0.0, 100
11353556, 1081.4, 1200.0, 297.3, 100.0, 0.0, 100
11358671, 1081.7, 1200.0, 296.1, 100.0, 0.0, 100
11363784, 1081.9, 1200.0, 295.2, 100.0, 0.0, 100
11368898, 1082.3, 1200.0, 294.7, 100.0, 0.0, 100
11374011, 1082.6, 1200.0, 294.2, 100.0, 0.0, 100
11379125, 1082.6, 1200.0, 293.1, 100.0, 0.0, 100
11384239, 1082.9, 1200.0, 292.7, 100.0, 0.0, 100
11389352, 1083.3, 1200.0, 291.5, 100.0, 0.0, 100
11394467, 1083.5, 1200.0, 291.2, 100.0, 0.0, 100
11399584, 1083.8, 1200.0, 290.3, 100.0, 0.0, 100
11404701, 1084.2, 1200.0, 289.5, 100.0, 0.0, 100
11409817, 1084.5, 1200.0, 288.6, 100.0, 0.0, 100
11414932, 1084.8, 1200.0, 287.9, 100.0, 0.0, 100
11420048, 1085.1, 1200.0, 287.3, 100.0, 0.0, 100
11425163, 1085.5, 1200.0, 286.2, 100.0, 0.0, 100
11430279, 1085.9, 1200.0, 285.4, 100.0, 0.0, 100
11435395, 1086.2, 1200.0, 284.5, 100.0, 0.0, 100
11440513, 1086.4, 1200.0, 283.5, 100.0, 0.0, 100
11445630, 1086.9, 1200.0, 282.5, 100.0, 0.0, 100
11450749, 1087.2, 1200.0, 281.9, 100.0, 0.0, 100
11455867, 1087.6, 1200.0, 281.0, 100.0, 0.0, 100
11460984, 1087.9, 1200.0, 280.1, 100.0, 0.0, 100
11466100, 1088.3, 1200.0, 279.4, 100.0, 0.0, 100
11471218, 1088.6, 1200.0, 278.1, 100.0, 0.0, 100
11476336, 1088.9, 1200.0, 277.8, 100.0, 0.0, 100
11481455, 1089.3, 1200.0, 276.2, 100.0, 0.0, 100
11486574, 1089.9, 1200.0, 275.8, 100.0, 0.0, 100
11491693, 1090.2, 1200.0, 274.5, 100.0, 0.0, 100
11496812, 1090.5, 1200.0, 274.2, 100.0, 0.0, 100
11501934, 1091.0, 1200.0, 272.6, 100.0, 0.0, 100
11507055, 1091.2, 1200.0, 272.4, 100.0, 0.0, 100
11512175, 1091.6, 1200.0, 270.8, 100.0, 0.0, 100
11517293, 1092.0, 1200.0, 270.4, 100.0, 0.0, 100
11522410, 1092.3, 1200.0, 269.3, 100.0, 0.0, 100
11527524, 1092.7, 1200.0, 269.0, 100.0, 0.0, 100
11532640, 1093.1, 1200.0, 267.4, 100.0, 0.0, 100
11537754, 1093.4, 1200.0, 267.1, 100.0, 0.0, 100
11542871, 1093.6, 1200.0, 265.9, 100.0, 0.0, 100
11547990, 1093.9, 1200.0, 265.6, 100.0, 0.0, 100
11553107, 1094.3, 1200.0, 264.3, 100.0, 0.0, 100
11558225, 1094.5, 1200.0, 263.5, 100.0, 0.0, 100
11563342, 1094.9, 1200.0, 263.2, 100.0, 0.0, 100
11568458, 1095.4, 1200.0, 261.9, 100.0, 0.0, 100
11573575, 1095.8, 1200.0, 261.2, 100.0, 0.0, 100
11578691, 1096.1, 1200.0, 260.3, 100.0, 0.0, 100
11583808, 1096.4, 1200.0, 259.6, 100.0, 0.0, 100
11588925, 1096.9, 1200.0, 258.3, 100.0, 0.0, 100
11594043, 1097.1, 1200.0, 257.4, 100.0, 0.0, 100
11599161, 1097.4, 1200.0, 257.1, 100.0, 0.0, 100
11604277, 1097.6, 1200.0, 256.0, 100.0, 0.0, 100
11609392, 1097.9, 1200.0, 255.5, 100.0, 0.0, 100
11614508, 1098.4, 1200.0, 254.3, 100.0, 0.0, 100
11619624, 1098.7, 1200.0, 253.8, 100.0, 0.0, 100
11624742, 1099.1, 1200.0, 252.3, 100.0, 0.0, 100
11629860, 1099.4, 1200.0, 252.3, 100.0, 0.0, 100
11634978, 1099.8, 1200.0, 251.4, 100.0, 0.0, 100
11640095, 1100.1, 1200.0, 250.4, 100.0, 0.0, 100
11645212, 1100.5, 1200.0, 249.6, 100.0, 0.0, 100
11650330, 1100.6, 1200.0, 248.6, 100.0, 0.0, 100
11655449, 1100.8, 1200.0, 248.0, 100.0, 0.0, 100
11660569, 1101.2, 1200.0, 246.9, 100.0, 0.0, 100
11665686, 1101.5, 1200.0, 245.8, 100.0, 0.0, 100
11670802, 1101.8, 1200.0, 245.5, 100.0, 0.0, 100
11675919, 1102.4, 1200.0, 244.5, 100.0, 0.0, 100
11681034, 1102.5, 1200.0, 244.1, 100.0, 0.0, 100
11686151, 1102.7, 1200.0, 242.9, 100.0, 0.0, 100
11691267, 1103.0, 1200.0, 242.4, 100.0, 0.0, 100
11696384, 1103.6, 1200.0, 241.1, 100.0, 0.0, 100
11701502, 1103.9, 1200.0, 240.7, 100.0, 0.0, 100
11706624, 1104.2, 1200.0, 240.1, 100.0, 0.0, 100
11711746, 1104.3, 1200.0, 238.8, 100.0, 0.0, 100
11716869, 1104.7, 1200.0, 238.1, 100.0, 0.0, 100
11721989, 1105.0, 1200.0, 237.8, 100.0, 0.0, 100
11727111, 1105.5, 1200.0, 236.4, 100.0, 0.0, 100
11732231, 1105.9, 1200.0, 235.9, 100.0, 0.0, 100
11737352, 1106.0, 1200.0, 234.8, 100.0, 0.0, 100
11742473, 1106.2, 1200.0, 234.0, 100.0, 0.0, 100
11747595, 1106.8, 1200.0, 232.9, 100.0, 0.0, 100
11752716, 1107.2, 1200.0, 232.6, 100.0, 0.0, 100
11757838, 1107.6, 1200.0, 231.6, 100.0, 0.0, 100
11762959, 1107.8, 1200.0, 231.1, 100.0, 0.0, 100
11768078, 1108.0, 1200.0, 230.2, 100.0, 0.0, 100
11773198, 1108.3, 1200.0, 228.8, 100.0, 0.0, 100
11778318, 1108.7, 1200.0, 228.2, 100.0, 0.0, 100
11783440, 1109.0, 1200.0, 227.7, 100.0, 0.0, 100
11788562, 1109.2, 1200.0, 227.2, 100.0, 0.0, 100
11793684, 1109.5, 1200.0, 226.1, 100.0, 0.0, 100
11798807, 1109.9, 1200.0, 224.9, 100.0, 0.0, 100
11803928, 1110.4, 1200.0, 224.9, 100.0, 0.0, 100
11809050, 1110.5, 1200.0, 223.9, 100.0, 0.0, 100
11814172, 1110.9, 1200.0, 222.8, 100.0, 0.0, 100
11819296, 1111.2, 1200.0, 222.1, 100.0, 0.0, 100
11824418, 1111.5, 1200.0, 220.9, 100.0, 0.0, 100
11829539, 1111.7, 1200.0, 220.8, 100.0, 0.0, 100
11834659, 1112.0, 1200.0, 220.3, 100.0, 0.0, 100
11839779, 1112.6, 1200.0, 219.5, 100.0, 0.0, 100
11844899, 1112.7, 1200.0, 217.9, 100.0, 0.0, 100
11850019, 1113.0, 1200.0, 217.4, 100.0, 0.0, 100
11855139, 1113.4, 1200.0, 217.0, 100.0, 0.0, 100
11860260, 1113.8, 1200.0, 215.9, 100.0, 0.0, 100
11865384, 1113.9, 1200.0, 214.8, 100.0, 0.0, 100
11870508, 1114.2, 1200.0, 214.0, 100.0, 0.0, 100
11875631, 1114.7, 1200.0, 214.0, 100.0, 0.0, 100
11880753, 1114.7, 1200.0, 213.3, 100.0, 0.0, 100
11885875, 1115.0, 1200.0, 212.4, 100.0, 0.0, 100
11890996, 1115.4, 1200.0, 211.3, 100.0, 0.0, 100
11896118, 1115.8, 1200.0, 211.4, 100.0, 0.0, 100
11901239, 1116.0, 1200.0, 210.4, 100.0, 0.0, 100
11906360, 1116.0, 1200.0, 209.2, 100.0, 0.0, 100
11911482, 1116.4, 1200.0, 208.6, 100.0, 0.0, 100
11916603, 1116.9, 1200.0, 208.6, 100.0, 0.0, 100
11921726, 1116.9, 1200.0, 208.2, 100.0, 0.0, 100
11926848, 1117.1, 1200.0, 206.7, 100.0, 0.0, 100
11931970, 1117.4, 1200.0, 205.9, 100.0, 0.0, 100
11937090, 1117.7, 1200.0, 206.1, 100.0, 0.0, 100
11942210, 1118.1, 1200.0, 205.3, 100.0, 0.0, 100
11947330, 1118.4, 1200.0, 204.6, 100.0, 0.0, 100
11952451, 1118.4, 1200.0, 204.0, 100.0, 0.0, 100
11957573, 1118.7, 1200.0, 202.8, 100.0, 0.0, 100
11962696, 1118.9, 1200.0, 202.6, 100.0, 0.0, 100
11967817, 1119.2, 1200.0, 201.6, 100.0, 0.0, 100
11972937, 1119.5, 1200.0, 200.5, 100.0, 0.0, 100
11978054, 1120.0, 1200.0, 200.4, 100.0, 0.0, 100
11983171, 1120.4, 1200.0, 199.5, 100.0, 0.0, 100
11988289, 1120.6, 1200.0, 198.4, 100.0, 0.0, 100
11993408, 1120.8, 1200.0, 198.3, 100.0, 0.0, 100
11998528, 1121.0, 1200.0, 197.3, 100.0, 0.0, 100
12003647, 1121.3, 1200.0, 195.8, 100.0, 0.0, 100
12008765, 1121.5, 1200.0, 196.4, 100.0, 0.0, 100
12013882, 1122.2, 1200.0, 195.1, 100.0, 0.0, 100
12018999, 1122.4, 1200.0, 193.6, 100.0, 0.0, 100
12024117, 1122.4, 1200.0, 193.8, 100.0, 0.0, 100
12029235, 1122.7, 1200.0, 192.9, 100.0, 0.0, 100
12034353, 1123.1, 1200.0, 191.7, 100.0, 0.0, 100
12039470, 1123.4, 1200.0, 192.0, 100.0, 0.0, 100
12044591, 1124.0, 1200.0, 190.9, 100.0, 0.0, 100
12049712, 1124.0, 1200.0, 190.0, 100.0, 0.0, 100
12054833, 1124.2, 1200.0, 189.5, 100.0, 0.0, 100
12059952, 1124.5, 1200.0, 188.3, 100.0, 0.0, 100
12065072, 1124.9, 1200.0, 187.4, 100.0, 0.0, 100
12070191, 1125.4, 1200.0, 187.6, 100.0, 0.0, 100
12075311, 1125.8, 1200.0, 186.8, 100.0, 0.0, 100
12080430, 1125.6, 1200.0, 185.4, 100.0, 0.0, 100
12085549, 1126.0, 1200.0, 185.0, 100.0, 0.0, 100
12090667, 1126.3, 1200.0, 184.2, 100.0, 0.0, 100
12095787, 1126.7, 1200.0, 183.0, 100.0, 0.0, 100
12100907, 1127.0, 1200.0, 183.2, 100.0, 0.0, 100
12106028, 1127.3, 1200.0, 182.4, 100.0, 0.0, 100
12111148, 1127.6, 1200.0, 181.7, 100.0, 0.0, 100
12116267, 1127.7, 1200.0, 181.1, 100.0, 0.0, 100
12121383, 1127.9, 1200.0, 179.7, 100.0, 0.0, 100
12126499, 1128.1, 1200.0, 179.3, 100.0, 0.0, 100
12131614, 1128.6, 1200.0, 179.4, 100.0, 0.0, 100
12136732, 1129.1, 1200.0, 178.5, 100.0, 0.0, 100
12141850, 1129.1, 1200.0, 177.2, 100.0, 0.0, 100
12146968, 1129.2, 1200.0, 176.5, 100.0, 0.0, 100
12152086, 1129.7, 1200.0, 176.7, 100.0, 0.0, 100
12157202, 1130.0, 1200.0, 175.2, 100.0, 0.0, 100
12162318, 1130.1, 1200.0, 174.9, 100.0, 0.0, 100
12167434, 1130.3, 1200.0, 173.9, 100.0, 0.0, 100
12172551, 1130.4, 1200.0, 173.3, 100.0, 0.0, 100
12177670, 1131.1, 1200.0, 172.5, 100.0, 0.0, 100
12182789, 1131.3, 1200.0, 172.1, 100.0, 0.0, 100
12187906, 1131.7, 1200.0, 171.4, 100.0, 0.0, 100
12193020, 1131.8, 1200.0, 169.9, 100.0, 0.0, 100
12198136, 1132.2, 1200.0, 168.8, 100.0, 0.0, 100
12203251, 1132.6, 1200.0, 169.2, 100.0, 0.0, 100
12208366, 1133.0, 1200.0, 168.5, 100.0, 0.0, 100
12213482, 1132.9, 1200.0, 166.7, 100.0, 0.0, 100
12218598, 1133.3, 1200.0, 166.6, 100.0, 0.0, 100
12223716, 1133.6, 1200.0, 166.3, 100.0, 0.0, 100
12228834, 1133.9, 1200.0, 166.1, 100.0, 0.0, 100
12233953, 1134.2, 1200.0, 165.3, 100.0, 0.0, 100
12239074, 1134.4, 1200.0, 164.2, 100.0, 0.0, 100
12244194, 1134.9, 1200.0, 162.7, 100.0, 0.0, 100
12249315, 1135.2, 1200.0, 161.9, 100.0, 0.0, 100
12254434, 1135.5, 1200.0, 161.9, 100.0, 0.0, 100
12259554, 1135.6, 1200.0, 161.7, 100.0, 0.0, 100
12264673, 1135.8, 1200.0, 160.1, 100.0, 0.0, 100
12269793, 1136.1, 1200.0, 159.8, 100.0, 0.0, 100
12274912, 1136.3, 1200.0, 158.8, 100.0, 0.0, 100
12280032, 1136.6, 1200.0, 158.1, 100.0, 0.0, 100
12285153, 1137.1, 1200.0, 158.4, 100.0, 0.0, 100
12290274, 1137.2, 1200.0, 157.0, 100.0, 0.0, 100
12295394, 1137.5, 1200.0, 156.6, 100.0, 0.0, 100
12300514, 1137.7, 1200.0, 156.1, 100.0, 0.0, 100
12305633, 1137.8, 1200.0, 155.0, 100.0, 0.0, 100
12310751, 1138.0, 1200.0, 154.7, 100.0, 0.0, 100
12315870, 1138.4, 1200.0, 154.5, 100.0, 0.0, 100
12320989, 1138.6, 1200.0, 153.1, 100.0, 0.0, 100
12326110, 1138.8, 1200.0, 153.5, 100.0, 0.0, 100
12331231, 1139.0, 1200.0, 152.7, 100.0, 0.0, 100
12336351, 1139.5, 1200.0, 152.1, 100.0, 0.0, 100
12341472, 1139.8, 1200.0, 151.3, 100.0, 0.0, 100
12346594, 1140.1, 1200.0, 150.1, 100.0, 0.0, 100
12351717, 1140.2, 1200.0, 150.2, 100.0, 0.0, 100
12356839, 1140.4, 1200.0, 148.4, 100.0, 0.0, 100
12361963, 1140.6, 1200.0, 147.7, 100.0, 0.0, 100
12367088, 1140.8, 1200.0, 147.3, 100.0, 0.0, 100
12372213, 1141.1, 1200.0, 146.4, 100.0, 0.0, 100
12377336, 1141.7, 1200.0, 146.3, 100.0, 0.0, 100
12382459, 1142.6, 1200.0, 143.8, 100.0, 0.0, 100
12387581, 1144.0, 1200.0, 141.6, 100.0, 0.0, 100
12392706, 1145.2, 1200.0, 138.3, 100.0, 0.0, 100
12397830, 1146.3, 1200.0, 134.3, 100.0, 0.0, 100
12402956, 1147.6, 1200.0, 130.5, 100.0, 0.0, 100
12408081, 1149.0, 1200.0, 127.3, 100.0, 0.0, 100
12413206, 1150.6, 1200.0, 123.2, 100.0, 0.0, 100
12418329, 1152.2, 1200.0, 121.3, 100.0, 0.0, 100
12423449, 1153.7, 1200.0, 116.8, 100.0, 0.0, 100
12428571, 1155.0, 1200.0, 113.6, 100.0, 0.0, 100
12433691, 1156.2, 1200.0, 109.9, 100.0, 0.0, 100
12438812, 1157.6, 1200.0, 106.1, 100.0, 0.0, 100
12443933, 1158.9, 1200.0, 102.5, 100.0, 0.0, 100
12449053, 1160.3, 1200.0, 100.9, 100.0, 0.0, 100
12454175, 1161.7, 1200.0, 95.9, 100.0, 0.0, 100
12459294, 1162.8, 1200.0, 94.5, 100.0, 0.0, 100
12464413, 1164.1, 1200.0, 91.4, 100.0, 0.0, 100
12469538, 1165.4, 1200.0, 88.1, 100.0, 0.0, 100
12474663, 1166.2, 1200.0, 85.4, 100.0, 0.0, 100
12479788, 1167.0, 1200.0, 81.8, 100.0, 0.0, 100
12484912, 1168.0, 1200.0, 80.3, 100.0, 0.0, 100
12490036, 1169.0, 1200.0, 77.1, 100.0, 0.0, 100
12495160, 1169.8, 1200.0, 74.0, 100.0, 0.0, 100
12500283, 1169.9, 1200.0, 75.0, 100.0, 0.0, 100
12505407, 1169.8, 1200.0, 74.4, 100.0, 0.0, 100
12510530, 1170.1, 1200.0, 76.4, 100.0, 0.0, 100
12515654, 1171.0, 1200.0, 74.1, 100.0, 0.0, 100
12520778, 1171.5, 1200.0, 71.2, 100.0, 0.0, 100
12525901, 1172.0, 1200.0, 69.8, 100.0, 0.0, 100
12531023, 1173.0, 1200.0, 66.8, 100.0, 0.0, 100
12536148, 1174.1, 1200.0, 65.1, 100.0, 0.0, 100
12541273, 1175.4, 1200.0, 63.1, 100.0, 0.0, 100
12546397, 1175.8, 1200.0, 60.6, 100.0, 0.0, 100
12551521, 1176.8, 1200.0, 58.0, 100.0, 0.0, 100
12556645, 1178.1, 1200.0, 54.5, 100.0, 0.0, 100
12561767, 1179.2, 1200.0, 53.8, 100.0, 0.0, 100
12566890, 1180.2, 1200.0, 51.3, 100.0, 0.0, 100
12572011, 1180.9, 1200.0, 48.3, 100.0, 0.0, 100
12577133, 1181.4, 1200.0, 46.5, 100.0, 0.0, 100
12582253, 1182.3, 1200.0, 44.1, 100.0, 0.0, 100
12587374, 1183.0, 1200.0, 41.9, 100.0, 0.0, 100
12592498, 1184.3, 1200.0, 40.5, 100.0, 0.0, 100
12597620, 1185.2, 1200.0, 37.9, 100.0, 0.0, 100
12602742, 1186.3, 1200.0, 36.3, 100.0, 0.0, 100
12607865, 1187.0, 1200.0, 33.9, 100.0, 0.0, 100
12612988, 1187.2, 1200.0, 30.6, 100.0, 0.0, 100
12618108, 1187.9, 1200.0, 29.0, 100.0, 0.0, 100
12623228, 1189.2, 1200.0, 28.0, 100.0, 0.0, 100
12628349, 1189.9, 1200.0, 25.1, 100.0, 0.0, 100
12633470, 1191.1, 1200.0, 24.5, 100.0, 0.0, 100
12638595, 1191.8, 1200.0, 22.0, 100.0, 0.0, 100
12643715, 1191.9, 1200.0, 19.2, 100.0, 0.0, 100
12648836, 1192.9, 1200.0, 17.2, 100.0, 0.0, 100
12653958, 1193.7, 1200.0, 17.1, 100.0, 0.0, 100
12659083, 1194.8, 1200.0, 12.9, 100.0, 0.0, 100
12664208, 1195.6, 1200.0, 12.7, 100.0, 0.0, 100
12669333, 1195.7, 1200.0, 11.3, 100.0, 0.0, 100
12674457, 1196.0, 1200.0, 8.5, 100.0, 0.0, 100
12679582, 1197.5, 1200.0, 6.8, 100.0, 0.0, 100
12684707, 1197.9, 1200.0, 5.8, 100.0, 0.0, 100
12689830, 1198.3, 1200.0, 5.2, 100.0, 0.0, 100
12694956, 1198.7, 1200.0, 1.9, 100.0, 0.0, 100
12700078, 1199.6, 1200.0, 0.5, 100.0, 0.0, 100
12705187, 1200.8, 1200.0, 0.6, 100.0, 0.0, 100
12710292, 1201.1, 1200.0, -3.2, 99.9, 0.0, 96
12715394, 1201.9, 1200.0, -4.3, 99.9, 0.0, 95
12720494, 1202.2, 1200.0, -3.8, 99.8, 0.0, 95
12725594, 1202.5, 1200.0, -6.0, 99.7, 0.0, 93
12730692, 1202.6, 1200.0, -4.5, 99.6, 0.0, 95
12735792, 1203.0, 1200.0, -7.6, 99.5, 0.0, 91
12740890, 1203.0, 1200.0, -6.2, 99.4, 0.0, 93
12745990, 1203.0, 1200.0, -8.1, 99.3, 0.0, 91
12751087, 1203.1, 1200.0, -6.9, 99.2, 0.0, 92
12756186, 1203.3, 1200.0, -7.9, 99.1, 0.0, 91
12761282, 1203.4, 1200.0, -6.7, 98.9, 0.0, 92
12766379, 1202.9, 1200.0, -8.8, 98.8, 0.0, 89
12771478, 1202.8, 1200.0, -7.0, 98.6, 0.0, 91
12776576, 1202.8, 1200.0, -9.0, 98.5, 0.0, 89
12781674, 1202.6, 1200.0, -6.8, 98.4, 0.0, 91
12786770, 1202.6, 1200.0, -8.5, 98.3, 0.0, 89
12791870, 1202.6, 1200.0, -6.5, 98.1, 0.0, 91
12796966, 1202.4, 1200.0, -7.7, 98.0, 0.0, 90
12802064, 1202.3, 1200.0, -6.9, 97.9, 0.0, 91
12807160, 1202.2, 1200.0, -7.4, 97.8, 0.0, 90
12812257, 1202.3, 1200.0, -6.9, 97.7, 0.0, 90
12817352, 1202.3, 1200.0, -7.8, 97.6, 0.0, 89
12822451, 1202.3, 1200.0, -6.5, 97.4, 0.0, 90
12827548, 1202.4, 1200.0, -7.8, 97.3, 0.0, 89
12832647, 1202.4, 1200.0, -5.9, 97.2, 0.0, 91
12837743, 1202.5, 1200.0, -8.2, 97.1, 0.0, 88
12842841, 1202.5, 1200.0, -6.0, 97.0, 0.0, 91
12847938, 1202.5, 1200.0, -8.1, 96.9, 0.0, 88
12853035, 1202.5, 1200.0, -6.5, 96.7, 0.0, 90
12858130, 1202.5, 1200.0, -8.4, 96.6, 0.0, 88
12863224, 1202.5, 1200.0, -7.0, 96.5, 0.0, 89
12868321, 1202.6, 1200.0, -8.4, 96.4, 0.0, 87
12873417, 1202.7, 1200.0, -7.7, 96.2, 0.0, 88
12878513, 1203.0, 1200.0, -8.5, 96.1, 0.0, 87
12883607, 1202.7, 1200.0, -6.8, 96.0, 0.0, 89
12888702, 1202.6, 1200.0, -9.0, 95.8, 0.0, 86
12893799, 1202.6, 1200.0, -6.5, 95.7, 0.0, 89
12898894, 1202.5, 1200.0, -8.9, 95.6, 0.0, 86
12903989, 1202.5, 1200.0, -6.3, 95.5, 0.0, 89
12909084, 1202.5, 1200.0, -8.4, 95.3, 0.0, 86
12914180, 1202.4, 1200.0, -6.1, 95.2, 0.0, 89
12919274, 1202.4, 1200.0, -8.3, 95.1, 0.0, 86
12924369, 1202.4, 1200.0, -6.1, 95.0, 0.0, 88
12929464, 1202.3, 1200.0, -6.9, 94.9, 0.0, 88
12934559, 1202.4, 1200.0, -6.9, 94.8, 0.0, 87
12939655, 1202.5, 1200.0, -7.6, 94.7, 0.0, 87
12944749, 1202.9, 1200.0, -7.3, 94.5, 0.0, 87
12949844, 1202.6, 1200.0, -8.0, 94.4, 0.0, 86
12954939, 1202.6, 1200.0, -6.5, 94.3, 0.0, 87
12960034, 1202.5, 1200.0, -6.9, 94.2, 0.0, 87
12965129, 1202.5, 1200.0, -7.3, 94.1, 0.0, 86
12970222, 1203.0, 1200.0, -7.0, 94.0, 0.0, 86
12975316, 1202.7, 1200.0, -6.7, 93.8, 0.0, 87
12980409, 1202.5, 1200.0, -6.9, 93.7, 0.0, 86
12985503, 1202.5, 1200.0, -7.0, 93.6, 0.0, 86
12990596, 1202.4, 1200.0, -7.9, 93.5, 0.0, 85
12995692, 1202.8, 1200.0, -7.0, 93.4, 0.0, 86
13000787, 1202.9, 1200.0, -8.7, 93.3, 0.0, 84
13005883, 1202.5, 1200.0, -6.4, 93.1, 0.0, 86
13010978, 1203.1, 1200.0, -8.6, 93.0, 0.0, 84
13016074, 1203.2, 1200.0, -8.0, 92.9, 0.0, 84
13021170, 1202.8, 1200.0, -7.5, 92.8, 0.0, 85
13026265, 1203.5, 1200.0, -8.7, 92.6, 0.0, 83
13031361, 1203.5, 1200.0, -7.8, 92.5, 0.0, 84
13036454, 1203.4, 1200.0, -8.6, 92.3, 0.0, 83
13041550, 1203.2, 1200.0, -8.1, 92.2, 0.0, 84
13046645, 1203.0, 1200.0, -7.5, 92.1, 0.0, 84
13051742, 1203.3, 1200.0, -7.3, 92.0, 0.0, 84
13056836, 1203.3, 1200.0, -8.3, 91.9, 0.0, 83
13061932, 1203.2, 1200.0, -7.2, 91.8, 0.0, 84
13067027, 1203.0, 1200.0, -7.5, 91.6, 0.0, 84
13072121, 1203.1, 1200.0, -7.8, 91.5, 0.0, 83
13077216, 1203.0, 1200.0, -7.6, 91.4, 0.0, 83
13082311, 1203.2, 1200.0, -7.3, 91.3, 0.0, 84
13087405, 1203.1, 1200.0, -7.8, 91.2, 0.0, 83
13092498, 1202.9, 1200.0, -7.7, 91.1, 0.0, 83
13097592, 1202.8, 1200.0, -6.9, 90.9, 0.0, 84
13102687, 1203.2, 1200.0, -7.4, 90.8, 0.0, 83
13107780, 1203.1, 1200.0, -7.7, 90.7, 0.0, 83
13112873, 1203.1, 1200.0, -7.7, 90.6, 0.0, 82
13117968, 1202.7, 1200.0, -6.7, 90.5, 0.0, 83
13123062, 1202.6, 1200.0, -8.5, 90.4, 0.0, 81
13128157, 1202.7, 1200.0, -6.7, 90.2, 0.0, 83
13133251, 1202.4, 1200.0, -8.1, 90.1, 0.0, 82
13138345, 1202.7, 1200.0, -6.7, 90.0, 0.0, 83
13143441, 1202.7, 1200.0, -8.2, 89.9, 0.0, 81
13148536, 1202.8, 1200.0, -6.9, 89.7, 0.0, 82
13153631, 1203.1, 1200.0, -7.3, 89.7, 0.0, 82
13158728, 1202.9, 1200.0, -7.3, 89.5, 0.0, 82
13163822, 1203.1, 1200.0, -6.8, 89.4, 0.0, 82
13168919, 1202.9, 1200.0, -7.2, 89.3, 0.0, 82
13174013, 1203.1, 1200.0, -5.9, 89.2, 0.0, 83
13179111, 1203.0, 1200.0, -7.6, 89.1, 0.0, 81
13184205, 1203.0, 1200.0, -6.7, 89.0, 0.0, 82
13189303, 1202.8, 1200.0, -6.9, 88.9, 0.0, 81
13194398, 1203.1, 1200.0, -6.1, 88.8, 0.0, 82
13199495, 1203.0, 1200.0, -7.5, 88.7, 0.0, 81
13204592, 1202.6, 1200.0, -7.0, 88.6, 0.0, 81
13209688, 1202.4, 1200.0, -6.0, 88.5, 0.0, 82
13214781, 1202.7, 1200.0, -6.0, 88.4, 0.0, 82
13219877, 1202.7, 1200.0, -6.8, 88.3, 0.0, 81
13224973, 1202.7, 1200.0, -6.3, 88.2, 0.0, 81
13230069, 1202.3, 1200.0, -5.9, 88.1, 0.0, 82
13235166, 1202.3, 1200.0, -6.7, 88.0, 0.0, 81
13240261, 1202.3, 1200.0, -5.8, 87.9, 0.0, 82
13245357, 1202.5, 1200.0, -6.0, 87.8, 0.0, 81
13250453, 1202.5, 1200.0, -6.3, 87.7, 0.0, 81
13255550, 1202.3, 1200.0, -6.3, 87.6, 0.0, 81
13260646, 1201.9, 1200.0, -4.8, 87.5, 0.0, 82
13265741, 1202.1, 1200.0, -7.0, 87.4, 0.0, 80
13270835, 1202.1, 1200.0, -5.4, 87.3, 0.0, 81
13275932, 1202.4, 1200.0, -5.7, 87.3, 0.0, 81
13281029, 1202.5, 1200.0, -6.2, 87.2, 0.0, 81
13286127, 1202.4, 1200.0, -5.5, 87.1, 0.0, 81
13291223, 1202.3, 1200.0, -5.8, 87.0, 0.0, 81
